sku,ten_hang,Z,pre_p,pg_hau,gia_tien_lam_tron,gia_chuan,du_bao_doi_muc,sai_lech_voi_chuan,bam_chuan
8934772225076,REDHORSE Bia 500ml x Lon,0,33000.0,33000.0,33000.0,32000.0,True,1000.0,False
8934822111298,STRONGBOW Vị táo 320ml x Lon,0,24000.0,22249.7,24000.0,24000.0,False,1750.2999999999993,False
8934822112332,TIGER Bia lon cao 330ml x Lon,0,21000.0,21000.1,21000.0,21000.0,False,0.09999999999854481,True
8934822113339,Thùng 24  TIGER Bia lon cao 330ml x Lon,0,430000.0,429999.9,430000.0,422000.0,True,7999.900000000023,False
8934822121297,STRONGBOW Vị dâu đỏ 320ml x Lon,0,24000.0,23999.8,24000.0,24000.0,False,0.2000000000007276,True
8934822171292,STRONGBOW vị dâu đen 320ml x Lon,0,24000.0,23999.8,24000.0,24000.0,False,0.2000000000007276,True
8934822201210,HEINEKEN SILVER Bia lon cao 330ml x Lon,0,26000.0,25999.966666666667,26000.0,26000.0,False,0.03333333333284827,True
8934822201319,Thùng 24HEINEKEN SILVER Bia lon cao 330ml x Lon,0,560000.05,560000.1,560000.0,550000.0,True,10000.099999999977,False
8934822212339,HEINEKEN Bia lon cao 330ml x Lon,0,23000.0,22999.9,23000.0,23000.0,False,0.09999999999854481,True
8934822220112,Bia Việt 330ml x  Lon,0,16000.0,15999.958333333334,16000.0,16000.0,False,0.04166666666606034,True
8934822261214,TIGER Platinum Bia lon 330ml x Lon,0,24000.0,23999.8,24000.0,24000.0,False,0.2000000000007276,True
8934822391218,EDELWEISS Bia 330ml x Lon,0,26000.0,26000.0125,26000.0,26000.0,False,0.012500000000727596,True
8934822401337,LARUE SPECIAL Bia lon 330ml x  Lon,0,15000.0,14999.783333333333,15000.0,15000.0,False,0.21666666666715173,True
8934822421212,Tiger Soju vị mận 330ml x lon,0,25000.0,24999.7,25000.0,25000.0,False,0.2999999999992724,True
8934822431211,Tiger Soju vị dưa lưới 330ml x lon,0,25000.0,25000.066666666666,25000.0,25000.0,False,0.06666666666569654,True
8934822801335,TIGER CRYSTAL Bia lon 330ml x Lon,0,22000.0,22000.0,22000.0,22000.0,False,0.0,True
8934822901332,Bia Larue xanh lon 330ml,0,15000.0,14999.6,15000.0,15000.0,False,0.3999999999996362,True
8934837000037,VPP Đức Trí Keo dán 502 x Cái,1,11000.0,11999.88,11000.0,11000.0,False,999.8799999999992,False
8934839121037,Closeup KDR white attraction diamond 100g x tuýp,1,42000.0,38000.07,42000.0,41000.0,True,2999.9300000000003,False
8934839125950,Closeup KDR thơm mát bất tận bạc hà 230g x tuýp,1,53000.0,63999.72,53000.0,52000.0,True,11999.720000000001,False
8934839126001,Closeup KĐR thơm mát băng tuyết 230g x tuýp,1,53000.0,64999.8,53000.0,52000.0,True,12999.800000000003,False
8934839126483,P/S Nước súc miệng pro complete 500ml x chai,1,90999.7,90999.72,91000.0,89000.0,True,1999.7200000000012,False
8934839128104,P/S KĐR trà xanh 230g x tuýp,1,51000.0,43000.2,51000.0,50000.0,True,6999.800000000003,False
8934839128142,P/S KĐR Baking Soda  Hương Thảo 230g x tuýp,1,57000.0,57000.24,57000.0,56000.0,True,1000.239999999998,False
8934839135164,P/S KĐR Chuyên Gia Chăm Sóc Nướu Thơm Mát 100g x Tuýp,1,89000.0,88999.56,89000.0,87000.0,True,1999.5599999999977,False
8934839135171,P/S KĐR Chuyên Gia Chăm Sóc Nướu Trắng Răng 100g x Tuýp,1,89000.0,88999.56,89000.0,87000.0,True,1999.5599999999977,False
8934868152569,CLEAR Dầu Gội Mát Lạnh Bạc Hà 170G x Chai,1,74000.0,90999.99,74000.0,73000.0,True,17999.990000000005,False
8934868155324,LIFEBUOY NRT bảo vệ vượt trội 180g x Chai,1,42000.0,42000.12,42000.0,41000.0,True,1000.1200000000026,False
8934868166344,Lifebuoy NRT bảo vệ khỏi vi khuẩn 450ml x chai,1,103000.0,98999.82,103000.0,101000.0,True,2000.179999999993,False
8934868166856,SUNSILK Dầu Gội Óng Mượt Rạng Ngời 170g x chai,1,59000.0,64999.8,59000.0,58000.0,True,6999.800000000003,False
8934868166900,SUNSILK Dầu Gội Mềm Mượt Diệu Kỳ 170g x chai,1,59000.0,64999.8,59000.0,58000.0,True,6999.800000000003,False
8934868167907,Tresemme Dầu Xả Vào Nếp Mượt Mà 480G x Chai,1,195000.0,195000.48,195000.0,191000.0,True,4000.4800000000105,False
8934868167938,Tresemme Dầu Gội Vào Nếp Mượt Mà 480G x Chai,1,195000.0,195000.48,195000.0,191000.0,True,4000.4800000000105,False
8934868168607,CLEAR MEN Dầu Gội Mát lạnh Bạc Hà 170g x Chai,1,87000.0,96000.12,87000.0,85000.0,True,11000.119999999995,False
8934868169437,OMO COMFORT Bột Giặt Hương Hoa Hồng Pháp 700G x Gói,1,49000.0,48999.6,49000.0,48000.0,True,999.5999999999985,False
8934868171843,Sunlight Nước lau đa năng 500ml x chai,1,44000.0,44000.28,44000.0,43000.0,True,1000.2799999999988,False
8934868171850,SUNLIGHT Nước Lau Kính 520ml x Chai,1,30000.0,30000.24,30000.0,29000.0,True,1000.2400000000016,False
8934868174110,SUNLIGHT NLS Hương Lavender 997ml x Chai,1,39000.0,37999.8,39000.0,38000.0,True,0.19999999999708962,True
8934868177982,"COMFORT NXV Cho Da Nhạy Cảm 1,8L x Túi",1,149000.5,149000.04,149000.0,146000.0,True,3000.040000000008,False
8934868180494,Dove Ceramide Dầu gội phục hồi hư tổn 170g x chai,1,68000.0,74000.52,68000.0,67000.0,True,7000.520000000004,False
8934868182573,SUNLIGHT NRC Matcha Nhật 750G x Chai,1,42000.0,42000.12,42000.0,41000.0,True,1000.1200000000026,False
8934868182634,SUNLIGHT NRC Muối Khoáng Lô Hội 750G x Chai,1,42000.0,42000.12,42000.0,41000.0,True,1000.1200000000026,False
8934868188643,Dove Sữa Tắm Serum Radiance 500g x chai,1,173000.0,172999.8,173000.0,170000.0,True,2999.7999999999884,False
8934868188674,Dove Sữa Tắm Serum Deep Moisture 500g x chai,1,173000.0,173000.05,173000.0,170000.0,True,3000.0499999999884,False
8934889240351,RAID Bình xịt côn trùng LAVENDER 300ML x Chai,1,59000.0,58999.6,59000.0,58000.0,True,999.5999999999985,False
8935004400889,KENT Nanotek Neo 20 Điếu x Gói,0,43000.0,43000.1,43000.0,42000.0,True,1000.0999999999985,False
8935004400957,KENT Iswitch 20 Điếu x Gói,0,52000.0,52000.3,52000.0,51000.0,True,1000.3000000000029,False
8935004401190,555 Silver 20 Điếu x Gói,0,34000.0,33999.9,34000.0,33000.0,True,999.9000000000015,False
8935004401268,555 Sphere 20 Điếu x 1 Gói,0,38000.0,37000.15,38000.0,37000.0,True,0.1500000000014552,True
8935004401282,555 King Gold 20 Điếu x Gói,0,45000.0,44999.9,45000.0,44000.0,True,999.9000000000015,False
8935004401299,555 Signature 20 Điếu x Gói,0,50000.0,50000.5,50000.0,49000.0,True,1000.5,False
8935004401572,555 Prestige Slim 20 Điếu x Gói,0,21000.1,22000.0,21000.0,21000.0,False,1000.0,False
8935004401619,555 SWITCH 20 Điếu x Gói,0,22000.0,22999.9,22000.0,22000.0,False,999.9000000000015,False
8935006531956,Oxy SRM Oxy Deep Wash Scrub Formula 100g x tuýp,1,95000.0,95000.04,95000.0,93000.0,True,2000.0399999999936,False
8935012400116,Bia Lạc Việt sleek 330ml x Lon,0,15000.0,14999.6,15000.0,15000.0,False,0.3999999999996362,True
8935012413321,SABECO Lager Bia 330ml x Lon,0,15000.0,16000.05,15000.0,15000.0,False,1000.0499999999993,False
8935012413338,333 Bia 330ml x Lon,0,16000.0,17000.133333333335,16000.0,16000.0,False,1000.133333333335,False
8935012443304,SABECO Special Bia Sleek 330ml x Lon,0,19000.0,18999.95952380952,19000.0,19000.0,False,0.04047619047923945,True
8935012443342,SABECO Export Bia Premium Sleek 330ml x Lon,0,15000.0,15999.5,15000.0,15000.0,False,999.5,False
8935012443380,SABECO Chill Bia Sleek 330ml x Lon,0,21000.0,21000.1,21000.0,21000.0,False,0.09999999999854481,True
8935012443397,333 Pilsner bia 330ml x Lon,0,18000.0,18000.4,18000.0,18000.0,False,0.4000000000014552,True
8935029600004,MARLBORO Demi Touch 20 Điếu x Gói,0,18000.0,18000.4,18000.0,18000.0,False,0.4000000000014552,True
8935029600059,MARLBORO Slim Touch 20 Điếu x Gói,0,23000.0,22999.9,23000.0,23000.0,False,0.09999999999854481,True
8935136860148,X-MEN FOR BOSS Dầu gội nước hoa intense 380g x Chai,1,174000.1,180000.36,174000.0,171000.0,True,9000.359999999986,False
8935136863538,X men XKM Boss Legend 150ml x chai,1,146000.0,145999.8,146000.0,143000.0,True,2999.7999999999884,False
8935136865679,Purite Sữa Tắm Hoa Anh Đào 250ml x 1 Chai,1,96000.0,96000.12,96000.0,94000.0,True,2000.1199999999953,False
8935136865723,Purite Sữa Tắm Hoa Hồng 250ml x 1 Chai,1,96000.0,96000.12,96000.0,94000.0,True,2000.1199999999953,False
8935212800105,Enchanteur Sữa Tắm nước hoa 180g x 1 chai,1,75000.0,74999.52,75000.0,74000.0,True,999.5200000000041,False
8935212830577,MAX KLEEN Khăn Lau Bề Mặt Đa Năng 30 Tờ x Gói,1,39000.0,39000.19,39000.0,38000.0,True,1000.1900000000023,False
8936006857077,Let green Khăn ướt cồn 35 tờ x Gói,1,42000.0,42000.12,42000.0,41000.0,True,1000.1200000000026,False
8936009052134,MEVIUS Wind Blue 20 Điếu x Gói,0,50000.0,50000.5,50000.0,49000.0,True,1000.5,False
8936009052165,MEVIUS Sky Blue 20 Điếu x Gói,0,50000.0,50000.5,50000.0,49000.0,True,1000.5,False
8936009052196,MEVIUS Original Blue 20 Điếu x Gói,0,50000.0,50000.5,50000.0,49000.0,True,1000.5,False
8936013251165,Nước Giặt GIFT Nước Hoa Ambery 1.2Kg x Túi,1,85000.3,85000.32,85000.0,83000.0,True,2000.320000000007,False
8936013251967,SUKKIRI Khử Mùi Toilet Hoa Hồng 400ml x Chai,1,109000.0,109000.1,109000.0,107000.0,True,2000.1000000000058,False
8936013254883,Nước Rửa Chén GIFT Cám Gạo 800G x Chai,1,36000.0,35999.64,36000.0,35000.0,True,999.6399999999994,False
8936013330266,MAMAMY Khăn Ướt Không Mùi 80 Tờ x Gói,1,47000.0,38999.88,47000.0,46000.0,True,7000.120000000003,False
8936013330280,MAMAMY Khăn Ướt Không Mùi 30 Tờ x Gói,1,24000.0,23999.76,24000.0,24000.0,False,0.2400000000016007,True
8936023251636,RICE+ rượu soju hương dứa 360ml x Chai,0,44000.0,44000.0,44000.0,43000.0,True,1000.0,False
8936027440043,AXO Nước Tẩy Hương Hoa Đào 400ml x Chai,1,34000.0,33999.69,34000.0,33000.0,True,999.6900000000023,False
8936027440722,GREEN CROSS Nước rửa tay T.PROTECT  Fresh 100mlxchai,1,29000.4,29000.28,29000.0,28000.0,True,1000.2799999999988,False
8936031835118,CAMEL Đầu Lọc Trà Đen x Gói,0,47000.0,46999.7,47000.0,46000.0,True,999.6999999999971,False
8936031837419,CAMEL Caster Điếu Nhỏ 20 Điếu x Gói,0,30000.0,30000.3,30000.0,29000.0,True,1000.2999999999993,False
8936031837457,CAMEL Dưa Hấu 20 Điếu x Gói,0,33000.0,33000.0,33000.0,32000.0,True,1000.0,False
